4.5	9.0	0.0
4.5	9.5	0.0
4.5	10.0	0.0

5.0	0.0	0.0
5.0	0.5	0.0
5.0	1.0	0.0
5.0	1.5	0.0
5.0	2.0	0.0
5.0	2.5	0.0
5.0	3.0	0.0
5.0	3.5	0.0
5.0	4.0	0.0
5.0	4.5	0.0
5.0	5.0	0.0
5.0	5.5	0.0
5.0	6.0	0.0
5.0	6.5	0.0
5.0	7.0	0.0
5.0	7.5	0.0
5.0	8.0	0.0
5.0	8.5	0.0
5.0	9.0	0.0
5.0	9.5	0.0
5.0	10.0	0.0

5.5	0.0	0.0
5.5	0.5	-18.911151369156403
5.5	1.0	-17.35878327987145
5.5	1.5	-15.806415190586495
5.5	2.0	-14.254047101301541
5.5	2.5	-12.701679012016587
5.5	3.0	-11.149310922731635
5.5	3.5	-9.59694283344668
5.5	4.0	15.62509965157652
5.5	4.5	22.56675961867775
5.5	5.0	29.50841958577898
5.5	5.5	36.450079552880226
5.5	6.0	43.391739519981456
5.5	6.5	50.33339948708269
5.5	7.0	57.27505945418393
5.5	7.5	64.21671942128516
5.5	8.0	71.1583793883864
5.5	8.5	78.10003935548762
5.5	9.0	104.13089999307783
5.5	9.5	106.36541285449692
5.5	10.0	108.59992571591599

6.0	0.0	0.0
6.0	0.5	-20.771471319923975
6.0	1.0	-19.21910323063902
6.0	1.5	-17.666735141354067
6.0	2.0	-16.114367052069113
6.0	2.5	-14.561998962784159
6.0	3.0	-13.009630873499207
6.0	3.5	-11.457262784214253
6.0	4.0	15.625099651576512
6.0	4.5	22.566759618677743
6.0	5.0	29.508419585778963
6.0	5.5	36.45007955288021
6.0	6.0	43.39173951998144
6.0	6.5	50.33339948708267
6.0	7.0	57.27505945418392
6.0	7.5	64.21671942128515
6.0	8.0	71.15837938838638
6.0	8.5	78.10003935548761
6.0	9.0	110.60422867200991
6.0	9.5	112.83874153342899
6.0	10.0	115.07325439484805

6.5	0.0	0.0
6.5	0.5	-22.631791270691544
6.5	1.0	-21.07942318140659
6.5	1.5	-19.527055092121635
6.5	2.0	-17.97468700283668
6.5	2.5	-16.422318913551727
6.5	3.0	-14.869950824266775
6.5	3.5	-13.317582734981821
6.5	4.0	15.625099651576498
6.5	4.5	22.56675961867773
6.5	5.0	29.508419585778967
6.5	5.5	36.45007955288021
6.5	6.0	43.39173951998144
6.5	6.5	50.33339948708267
6.5	7.0	57.27505945418392
6.5	7.5	64.21671942128515
6.5	8.0	71.15837938838638
6.5	8.5	78.10003935548762
6.5	9.0	117.07755735094196
6.5	9.5	119.31207021236105
6.5	10.0	121.54658307378011

7.0	0.0	0.0
7.0	0.5	-24.492111221459112
7.0	1.0	-22.939743132174158
7.0	1.5	-21.387375042889204
7.0	2.0	-19.83500695360425
7.0	2.5	-18.282638864319296
7.0	3.0	-16.73027077503434
7.0	3.5	-15.17790268574939
7.0	4.0	15.625099651576491
7.0	4.5	22.56675961867772
7.0	5.0	29.50841958577895
7.0	5.5	36.4500795528802
7.0	6.0	43.39173951998143
7.0	6.5	50.33339948708266
7.0	7.0	57.2750594541839
7.0	7.5	64.21671942128513
7.0	8.0	71.15837938838636
7.0	8.5	78.1000393554876
7.0	9.0	123.55088602987404
7.0	9.5	125.78539889129307
7.0	10.0	128.01991175271218

7.5	0.0	0.0
7.5	0.5	-26.352431172226684
7.5	1.0	-24.800063082941733
7.5	1.5	-23.247694993656776
7.5	2.0	-21.69532690437182
7.5	2.5	-20.142958815086867
7.5	3.0	-18.590590725801917
7.5	3.5	-17.038222636516963
7.5	4.0	15.625099651576484
7.5	4.5	22.566759618677715
7.5	5.0	29.50841958577894
7.5	5.5	36.45007955288018
7.5	6.0	43.391739519981414
7.5	6.5	50.333399487082644
7.5	7.0	57.27505945418389
7.5	7.5	64.21671942128512
7.5	8.0	71.15837938838635
7.5	8.5	78.10003935548758
7.5	9.0	130.02421470880606
7.5	9.5	132.25872757022515
7.5	10.0	134.49324043164424

8.0	0.0	0.0
8.0	0.5	-28.212751122994256
8.0	1.0	-26.660383033709298
8.0	1.5	-25.108014944424344
8.0	2.0	-23.55564685513939
8.0	2.5	-22.003278765854436
8.0	3.0	-20.450910676569485
8.0	3.5	-18.89854258728453
8.0	4.0	15.625099651576477
8.0	4.5	22.566759618677708
8.0	5.0	29.508419585778938
8.0	5.5	36.45007955288018
8.0	6.0	43.391739519981414
8.0	6.5	50.333399487082644
8.0	7.0	57.27505945418388
8.0	7.5	64.21671942128512
8.0	8.0	71.15837938838635
8.0	8.5	78.10003935548758
8.0	9.0	136.49754338773815
8.0	9.5	138.7320562491572
8.0	10.0	140.9665691105763

8.5	0.0	0.0
8.5	0.5	-30.07307107376182
8.5	1.0	-28.520702984476866
8.5	1.5	-26.968334895191912
8.5	2.0	-25.415966805906958
8.5	2.5	-23.863598716622004
8.5	3.0	-22.311230627337054
8.5	3.5	-20.758862538052103
8.5	4.0	15.625099651576463
8.5	4.5	22.566759618677693
8.5	5.0	29.508419585778924
8.5	5.5	36.45007955288017
8.5	6.0	43.3917395199814
8.5	6.5	50.33339948708263
8.5	7.0	57.275059454183875
8.5	7.5	64.2167194212851
8.5	8.0	71.15837938838634
8.5	8.5	78.10003935548757
8.5	9.0	142.97087206667018
8.5	9.5	145.20538492808927
8.5	10.0	147.43989778950836

9.0	0.0	0.0
9.0	0.5	-31.933391024529392
9.0	1.0	-30.381022935244438
9.0	1.5	-28.828654845959488
9.0	2.0	-27.27628675667453
9.0	2.5	-25.723918667389576
9.0	3.0	-24.171550578104622
9.0	3.5	-22.619182488819668
9.0	4.0	15.625099651576456
9.0	4.5	22.566759618677686
9.0	5.0	29.508419585778913
9.0	5.5	36.450079552880155
9.0	6.0	43.391739519981385
9.0	6.5	50.333399487082616
9.0	7.0	57.27505945418386
9.0	7.5	64.21671942128509
9.0	8.0	71.15837938838632
9.0	8.5	78.10003935548755
9.0	9.0	149.44420074560227
9.0	9.5	151.67871360702134
9.0	10.0	153.91322646844043

9.5	0.0	0.0
9.5	0.5	-33.79371097529696
9.5	1.0	-32.241342886012006
9.5	1.5	-30.688974796727052
9.5	2.0	-29.1366067074421
9.5	2.5	-27.584238618157144
9.5	3.0	-26.03187052887219
9.5	3.5	-24.479502439587236
9.5	4.0	15.625099651576448
9.5	4.5	22.56675961867768
9.5	5.0	29.50841958577891
9.5	5.5	36.450079552880155
9.5	6.0	43.391739519981385
9.5	6.5	50.33339948708262
9.5	7.0	57.27505945418386
9.5	7.5	64.21671942128509
9.5	8.0	71.15837938838632
9.5	8.5	78.10003935548755
9.5	9.0	155.9175294245343
9.5	9.5	158.1520422859534
9.5	10.0	160.38655514737246

10.0	0.0	0.0
10.0	0.5	-35.65403092606453
10.0	1.0	-34.101662836779575
10.0	1.5	-32.54929474749462
10.0	2.0	-30.996926658209667
10.0	2.5	-29.444558568924712
10.0	3.0	-27.892190479639762
10.0	3.5	-26.339822390354804
10.0	4.0	15.625099651576434
10.0	4.5	22.566759618677665
10.0	5.0	29.508419585778896
10.0	5.5	36.45007955288014
10.0	6.0	43.39173951998137
10.0	6.5	50.333399487082595
10.0	7.0	57.27505945418385
10.0	7.5	64.21671942128508
10.0	8.0	71.15837938838631
10.0	8.5	78.10003935548754
10.0	9.0	162.3908581034664
10.0	9.5	164.62537096488546
10.0	10.0	166.85988382630455

